Postcode,Lat,Lon,State,Suburb
4757,-21.08738,148.46790000000001,QLD,Crediton
4798,-20.880125,148.74615,QLD,Pindi Pindi
4799,-20.7167,148.6,QLD,Bloomsbury
4800,-20.367013513513516,148.5126810810811,QLD,Palm Grove
4801,-20.0511,148.8849,QLD,Hayman Island
4802,-20.268733333333333,148.75552222222223,QLD,Cannonvale
4803,-20.346,148.9519,QLD,Hamilton Island
4804,-20.909233333333333,147.60223333333334,QLD,Mount Coolon
4805,-19.993966666666665,147.9976,QLD,Gumlu
4806,-19.801366666666667,147.4026111111111,QLD,Carstairs
4807,-19.800622222222223,147.2977611111111,QLD,Jarvisfield
4808,-19.5548,147.3549,QLD,Brandon
4809,-19.5424125,147.123975,QLD,Cromarty
4810,-19.250473333333332,146.81030666666666,QLD,Pallarenda
4811,-19.34296666666667,146.8171,QLD,Cluden
4812,-19.285522222222223,146.79039999999998,QLD,Pimlico
4813,-19.3366,146.7836,QLD,Townsville Milpo
4814,-19.2961,146.76923636363637,QLD,Garbutt
4815,-19.41075,146.68546666666666,QLD,Condon
4816,-19.6132375,146.281215,QLD,Nome
4817,-19.344183333333334,146.67656666666667,QLD,Kirwan
4818,-19.516744444444445,146.87509444444444,QLD,Lynam
4819,-19.144585714285714,146.85114285714286,QLD,West Point
4820,-20.093922727272727,146.17604545454546,QLD,Broughton
4821,-21.10974,144.13018,QLD,Tangorin
4822,-20.005455555555557,143.20111111111112,QLD,Albion
4823,-20.681900000000002,143.52274285714287,QLD,Julia Creek
4824,-20.514933333333335,143.26841666666667,QLD,Kuridala
4825,-20.71833888888889,141.05164444444443,NT,Alpurrurulam
4828,-19.9215,138.1201,QLD,Camooweal
4829,-24.4044125,139.2142,QLD,Boulia
4830,-17.98235,142.617575,QLD,Nicholson
4849,-18.307920000000003,146.1301,QLD,Cardwell
4850,-18.660600000000002,146.15214705882352,QLD,Ingham
4852,-17.88654,146.08359000000002,QLD,Tam O'Shanter
4854,-17.959316,145.926144,QLD,Birkalla
4855,-17.806575000000002,146.00592500000002,QLD,El Arish
4856,-17.755157142857144,145.95172857142856,QLD,Silkwood
4857,-17.7435,146.0097,QLD,Silkwood East
4858,-17.595983333333333,146.06213333333332,QLD,Comoon Loop
4859,-17.597749999999998,145.99445,QLD,No. 6 Branch
4860,-17.781444736842104,146.09710789473684,QLD,Coorumba
4861,-17.383866666666666,145.92716666666666,QLD,Bartle Frere
4865,-17.1114,145.75403333333333,QLD,Gordonvale
4868,-16.971125,145.7395,QLD,Bayview Heights
4869,-17.015675,145.731875,QLD,Bentley Park
4870,-16.907310714285714,145.73306428571428,QLD,Cairns
4871,-16.96637,144.69258,QLD,Coen
4872,-17.509781818181818,145.3513,QLD,Kairi
4873,-16.287489655172415,145.32054137931033,QLD,Cow Bay
4874,-13.327174999999999,142.58151666666666,QLD,Nanum
4875,-16.141111764705883,145.0634411764706,QLD,Prince Of Wales
4876,-15.70074,144.84372000000002,QLD,Umagico
4877,-16.5551,145.48638333333335,QLD,Oak Beach
4878,-16.838616666666667,145.71283333333335,QLD,Machans Beach
4879,-16.7697,145.68078333333332,QLD,Kewarra Beach
4880,-16.978133333333336,145.37641666666664,QLD,Chewko
4881,-16.814125,145.57935,QLD,Speewah
4882,-17.2333,145.4833,QLD,Tolga
4883,-17.32576,145.4009,QLD,Carrington
4884,-17.284675,145.611725,QLD,Lake Eacham
4885,-17.363022222222224,145.63447777777776,QLD,Peeramon
4886,-17.499087499999998,145.5987125,QLD,Beatrice
4887,-17.40725,145.31778333333332,QLD,Wondecla
4888,-17.56688,145.45131999999998,QLD,Tumoulin
4890,-17.5664,141.12865,QLD,Normanton
4891,-17.4869,140.8426,QLD,Karumba
4892,-15.4039,144.08229696969696,QLD,Archer River
4895,-15.734066666666669,145.27534444444444,QLD,Degarra
5000,-34.9286375,138.5999125,SA,Adelaide
5001,-34.9287,138.5986,SA,Adelaide
5005,-34.9006,138.5702,SA,University Of Adelaide
5006,-34.903949999999995,138.5808,SA,North Adelaide
5007,-34.90126,138.56594,SA,Welland
5008,-34.88885714285714,138.57225714285715,SA,Dudley Park
5009,-34.890633333333334,138.55113333333335,SA,Kilkenny
5010,-34.862825,138.565,SA,Regency Park
5011,-34.88438,138.54244,SA,Woodville Park
5012,-34.86315,138.54645,SA,Woodville Gardens
5013,-34.847833333333334,138.53901666666667,SA,Rosewater East
5014,-34.87218333333333,138.51615,SA,Cheltenham
5015,-34.84418333333333,138.48533333333333,SA,Port Adelaide
5016,-34.826633333333334,138.48986666666667,SA,Peterhead
5017,-34.80115,138.49695,SA,Osborne
5018,-34.78245,138.48950000000002,SA,Outer Harbor
5019,-34.844925,138.482425,SA,Semaphore
5020,-34.8601,138.4897,SA,West Lakes Shore
5021,-34.873,138.4946,SA,West Lakes
5022,-34.9086,138.4915,SA,Henley Beach South
5023,-34.9,138.52499999999998,SA,Seaton
5024,-34.929399999999994,138.51206666666667,SA,West Beach
5025,-34.911249999999995,138.53505,SA,Flinders Park
5031,-34.927139999999994,138.56653999999997,SA,Torrensville Plaza
5032,-34.92413333333334,138.5371,SA,Lockleys
5033,-34.93887142857143,138.56071428571428,SA,Marleston
5034,-34.956779999999995,138.5872,SA,Wayville
5035,-34.948883333333335,138.5766,SA,Black Forest
5037,-34.954875,138.559625,SA,Kurralta Park
5038,-34.969075000000004,138.548125,SA,Camden Park
5039,-34.9804,138.574675,SA,Melrose Park
5040,-34.9733,138.5383,SA,Novar Gardens
5041,-34.9821,138.5926,SA,Cumberland Park
5042,-35.009319999999995,138.57144,SA,St Marys
5043,-34.997159999999994,138.55720000000002,SA,Morphettville
5044,-34.9921,138.5291,SA,Somerton Park
5045,-34.97784,138.51876,SA,Glenelg Jetty Road
5046,-35.00946666666667,138.54176666666666,SA,Oaklands Park
5047,-35.0265,138.552075,SA,Seacombe Heights
5048,-35.01696,138.52666,SA,South Brighton
5049,-35.036880000000004,138.52418,SA,Seacliff Park
5050,-35.02565,138.5894,SA,Eden Hills
5051,-35.035925,138.619525,SA,Blackwood
5052,-35.0028,138.62335000000002,SA,Belair
5061,-34.95616666666667,138.60566666666668,SA,Malvern
5062,-34.97951818181818,138.61611818181817,SA,Kingswood
5063,-34.94956,138.62323999999998,SA,Parkside
5064,-34.95858333333333,138.6446,SA,Mount Osmond
5065,-34.940039999999996,138.64018000000002,SA,Linden Park
5066,-34.940099999999994,138.66882857142858,SA,Stonyfell
5067,-34.922180000000004,138.63396,SA,Beulah Park
5068,-34.922225,138.6514625,SA,Kensington Gardens
5069,-34.90995,138.62666666666667,SA,Stepney
5070,-34.898559999999996,138.64524999999998,SA,Payneham
5071,-34.9216,138.6201,SA,Kent Town DC
5072,-34.912675,138.6833375,SA,Magill South
5073,-34.8976,138.6706,SA,Tranmere
5074,-34.8827,138.6746,SA,Newton
5075,-34.8678,138.6728,SA,Paradise
5076,-34.87085,138.7027,SA,Athelstone
5081,-34.88863333333334,138.614,SA,Gilberton
5082,-34.89202,138.59214,SA,Fitzroy
5083,-34.878099999999996,138.6082,SA,Broadview
5084,-34.859366666666666,138.59073333333333,SA,Kilburn North
5085,-34.85776,138.6203,SA,Northgate
5086,-34.86323333333333,138.63606666666666,SA,Oakden
5087,-34.87235,138.6413,SA,Windsor Gardens
5088,-34.8516,138.6723,SA,Holden Hill
5089,-34.8529,138.6975,SA,Highbury
5090,-34.8333,138.7,SA,Hope Valley
5091,-34.82243333333333,138.7314,SA,Tea Tree Gully
5092,-34.8262,138.681475,SA,Modbury North DC
5093,-34.8304,138.6609,SA,Valley View
5094,-34.8329,138.58293333333333,SA,Gepps Cross
5095,-34.8185,138.6169,SA,Pooraka
5096,-34.8041,138.65673333333334,SA,Para Hills West
5097,-34.82123333333333,138.70743333333334,SA,Redwood Park
5098,-34.835,138.6385,SA,Ingle Farm
5106,-34.779675,138.6324,SA,Parafield
5107,-34.79155,138.60875,SA,Parafield Gardens
5108,-34.7606,138.621,SA,Salisbury
5109,-34.77518333333333,138.6598,SA,Salisbury East Northbri Ave
5110,-34.74693333333334,138.59111666666666,SA,Direk
5111,-34.70795,138.66264999999999,SA,Edinburgh
5112,-34.732683333333334,138.67423333333332,SA,Elizabeth Vale
5113,-34.69745,138.675725,SA,Elizabeth Downs
5114,-34.695825,138.72835833333332,SA,One Tree Hill
5115,-34.657625,138.6913,SA,Munno Para
5116,-34.62836,138.71652,SA,Evanston
5117,-34.641,138.6461,SA,Angle Vale
5118,-34.59380625,138.7350625,SA,Kingsford
5120,-34.675799999999995,138.551,SA,Virginia
5121,-34.6702,138.6367,SA,Penfield
5125,-34.77263333333334,138.72736666666665,SA,Golden Grove
5126,-34.798,138.72346666666667,SA,Fairview Park
5127,-34.7994,138.6871,SA,Wynn Vale
5131,-34.80643333333333,138.76673333333335,SA,Houghton
5132,-34.8488,138.78,SA,Paracombe
5133,-34.824,138.7739,SA,Inglewood
5134,-34.9,138.75740000000002,SA,Montacute
5136,-34.9229,138.7249,SA,Norton Summit
5137,-34.9395,138.7371,SA,Ashton
5138,-34.9398,138.765,SA,Basket Range
5139,-34.928,138.807,SA,Forest Range
5140,-34.9499,138.6917,SA,Greenhill
5141,-34.9473,138.71785,SA,Summertown
5142,-34.956,138.7444,SA,Uraidla
5144,-34.9647,138.7618,SA,Carey Gully
5150,-35.031400000000005,138.68655,SA,Leawood Gardens
5151,-34.9778,138.7302,SA,Piccadilly
5152,-35.00355,138.709175,SA,Stirling
5153,-35.08150769230769,138.7547846153846,SA,Longwood
5154,-35.0167,138.7333,SA,Aldgate
5155,-35.001850000000005,138.75685,SA,Mount George
5156,-35.0167,138.6833,SA,Upper Sturt
5157,-35.1571875,138.690975,SA,Dorset Vale
5158,-35.074799999999996,138.53452,SA,Sheidow Park
5159,-35.0738,138.58114999999998,SA,Happy Valley
5160,-35.1068,138.4929,SA,Lonsdale DC
5161,-35.096399999999996,138.5406,SA,Reynella
5162,-35.117850000000004,138.5398,SA,Morphett Vale
5163,-35.145675,138.528075,SA,Huntfield Heights
5164,-35.13,138.4963,SA,Christie Downs
5165,-35.14195,138.48805,SA,Christies Beach
5166,-35.1188,138.4734,SA,O'Sullivan Beach
5167,-35.161,138.46980000000002,SA,Port Noarlunga
5168,-35.171533333333336,138.50226666666666,SA,Old Noarlunga
5169,-35.189659999999996,138.48250000000002,SA,Seaford Heights
5170,-35.2259,138.4798,SA,Maslin Beach
5171,-35.21846,138.5526,SA,Blewitt Springs
5172,-35.27670833333333,138.61319166666667,SA,Hope Forest
5173,-35.279833333333336,138.46453333333332,SA,Port Willunga
5174,-35.33415,138.46075000000002,SA,Sellicks Hill
5201,-35.213080000000005,138.74028,SA,Kuitpo
5202,-35.3926,138.43606666666668,SA,Hindmarsh Tiers
5203,-35.48145,138.38018333333332,SA,Bald Hills
5204,-35.52081,138.22720999999999,SA,Normanville
5210,-35.34693333333333,138.65286666666665,SA,Mount Compass
5211,-35.5383,138.58950000000002,SA,Lower Inman Valley
5212,-35.5302,138.6792,SA,Port Elliot
5213,-35.5105,138.7038,SA,Middleton
5214,-35.5031625,138.810375,SA,Hindmarsh Island
5220,-35.7853,137.2571,SA,Parndana
5221,-35.777966666666664,137.7719,SA,American River
5222,-35.773125,137.85130625,SA,Kangaroo Head
5223,-35.70956896551724,137.47181379310345,SA,North Cape
5231,-34.80183333333333,138.84216666666666,SA,Chain Of Ponds
5232,-34.8409,138.8284,SA,Cudlee Creek
5233,-34.80265,138.90140000000002,SA,Gumeracha
5234,-34.8183,138.9648,SA,Birdwood
5235,-34.724066666666666,139.05795,SA,Flaxman Valley
5236,-34.8167,139.0667,SA,Tungkillo
5237,-34.806925,139.19575,SA,Sanderston
5238,-34.83993103448276,139.48692068965516,SA,Bowhill
5240,-34.9182,138.8326,SA,Lenswood
5241,-34.9045,138.8748,SA,Lobethal
5242,-34.9909,138.8257,SA,Balhannah
5243,-34.9834,138.8453,SA,Oakbank
5244,-34.933980000000005,138.92919999999998,SA,Inverbrackie
5245,-35.025866666666666,138.79999999999998,SA,Paechtown
5246,-34.9614,138.8661,SA,Woodhouse
5250,-35.04736666666667,138.86606666666668,SA,Littlehampton
5251,-35.08045,138.86678333333333,SA,Mount Barker Junction
5252,-35.03713333333334,138.95533333333333,SA,Nairne
5253,-35.135016666666665,139.36562916666665,SA,Brinkley
5254,-35.03993333333333,139.20103333333333,SA,Murray Bridge
5255,-35.290415789473684,138.9325105263158,SA,Woodchester
5256,-35.47651666666666,138.96125,SA,Clayton Bay
5259,-35.3754,139.35131666666666,SA,Tailem Bend
5260,-35.2523,139.4555,SA,Tailem Bend
5261,-35.551660000000005,139.75614000000002,SA,Yumali
5262,-36.836275,140.917725,SA,Binnum
5263,-37.2906,140.8344,SA,Coonawarra
5264,-35.819266666666664,139.46855000000002,SA,Meningie East
5265,-35.758300000000006,139.7615,SA,Field
5266,-35.8871,140.0565,SA,Deepwater
5267,-36.15475,140.43409166666666,SA,Coombe
5268,-36.29565,140.742575,SA,Lowan Vale
5269,-34.99613333333334,138.5379333333333,SA,Pine Hill
5270,-36.3435,140.59416666666667,SA,Buckingham
5271,-36.953355555555554,140.68249444444444,SA,Bool Lagoon
5272,-36.09315,139.44039999999998,SA,Lucindale
5273,-36.9667,140.2333,SA,Avenue Range
5275,-36.968425,140.03499375,SA,Rosetown
5276,-37.245200000000004,139.80693333333332,SA,Nora Creina
5277,-37.4131125,140.849425,SA,Pleasant Park
5278,-37.588675,140.701525,SA,Kalangadoo
5279,-37.5474,140.49106666666668,SA,Mount Burr
5280,-37.54388125,140.25138125,SA,Beachport
5290,-37.8318,140.7792,SA,Mount Gambier
5291,-37.85856857142857,140.69403142857144,SA,Glencoe West
5301,-35.373266666666666,140.02557777777778,SA,Moorlands
5302,-35.329,140.5167,SA,Ngarkat
5303,-35.3,140.6667,SA,Parilla
5304,-35.061225,140.828,SA,Pinnaroo
5306,-35.1333,139.7333,SA,Wynarka
5307,-35.1389,140.03835,SA,Karoonda
5308,-34.74684,139.94065999999998,SA,Galga
5309,-34.916675,140.141675,SA,Mindarie
5310,-34.7167,140.3,SA,Caliph
5311,-34.58803846153846,140.6222,SA,Taplan
5312,-34.6667,140.5167,SA,Veitch
5320,-34.01371538461538,139.48966153846152,SA,Stuart
5321,-34.03605,139.75695000000002,SA,Cadell
5322,-34.14042,139.90532000000002,SA,Golden Heights
5330,-34.18824666666667,140.07937333333334,SA,Wigley Flat
5331,-34.272850000000005,140.34584999999998,SA,Kingston On Murray
5332,-34.288625,140.3433,SA,Moorook South
5333,-34.468475,140.5787875,SA,Pyap
5340,-34.197250000000004,140.8076,SA,Wonuarra
5341,-34.1536625,140.7055625,SA,Cooltong
5342,-34.2384,140.5613,SA,Monash
5343,-34.307766666666666,140.58811666666668,SA,Lyrup
5344,-34.2769,140.541,SA,Glossop
5345,-34.269466666666666,140.4474,SA,Spectacle Lake
5346,-34.2438,140.4043,SA,Cobdogla
5350,-34.5674,138.83525,SA,Sandy Creek
5351,-34.63484285714286,138.88775714285714,SA,Cockatoo Valley
5352,-34.54022857142857,138.93904285714285,SA,Vine Vale
5353,-34.57910714285714,139.22665,SA,Angaston
5354,-34.582679999999996,139.73006,SA,Bakara
5355,-34.4576625,139.1207375,SA,Light Pass
5356,-34.4012625,139.243275,SA,Annadale
5357,-34.38504,139.76934,SA,Notts Well
5360,-34.457,138.9272,SA,Greenock
5371,-34.506225,138.7715,SA,Roseworthy
5372,-34.4541,138.8087,SA,Freeling
5373,-34.325225,138.9000625,SA,Fords
5374,-34.14496666666666,139.16511333333335,SA,Hampden
5381,-33.9285875,139.0516125,SA,Brady Creek
5400,-34.46455,138.682475,SA,Magdala
5401,-34.26956666666667,138.64860000000002,SA,Alma
5410,-34.34715,138.74995,SA,Linwood
5411,-34.247299999999996,138.75015000000002,SA,Tarlee
5412,-34.147949999999994,138.721475,SA,Woolshed Flat
5413,-34.043277777777774,138.8878,SA,Marrabel
5414,-34.0,138.8167,SA,Manoora
5415,-33.917,138.7191,SA,Stanley
5416,-33.857600000000005,138.8245,SA,Farrell Flat
5417,-33.61379,138.88209,SA,Mongolata
5418,-33.369,139.0842,SA,Mount Bryan
5419,-33.40067142857143,138.88355714285714,SA,Hallett
5420,-33.193650000000005,138.8996,SA,Canowie Belt
5421,-33.150949999999995,138.98685,SA,Franklyn
5422,-32.89223076923077,138.92193076923078,SA,Ucolta
5431,-32.66952142857143,138.55392857142857,SA,Orroroo
5432,-32.30416,138.54166,SA,Yanyarrie
5433,-32.34891666666667,138.12501666666665,SA,Quorn
5434,-31.8892,138.42,SA,Hawker
5440,-32.37298571428571,140.03784285714286,SA,Waukaringa
5451,-34.0468,138.68425000000002,SA,Auburn
5452,-33.9942,138.6248,SA,Watervale
5453,-33.89719375,138.57849375,SA,Armagh
5454,-34.0871,138.6347142857143,SA,Spalding
5455,-33.8458,138.6125,SA,Hilltown
5460,-34.304325,138.542375,SA,Pinery
5461,-34.08533846153846,138.39839230769232,SA,Goyder
5462,-33.8486,138.4893,SA,Blyth
5464,-33.6981125,138.4166375,SA,Anama
5470,-33.5514,138.4805,SA,Yacka
5471,-33.4672,138.443,SA,Gulnare
5472,-33.3667,138.4,SA,Georgetown
5473,-33.2669,138.3566,SA,Gladstone
5480,-33.1176,138.3595,SA,Stone Hut
5481,-32.977925,138.2175,SA,Wirrabara
5482,-32.8566,138.417,SA,Wepowie
5483,-32.8253,138.1863,SA,Melrose
5485,-32.6499,138.0981,SA,Wilmington
5490,-33.1833,138.4833,SA,Caltowie North
5491,-33.1362,138.56152857142857,SA,Hornsdale
5493,-34.9167,137.55,SA,Yongala
5495,-32.892916666666665,137.99578333333332,SA,Baroota
5501,-34.45675,138.39452142857144,SA,Parham
5502,-34.48951666666667,138.54111666666668,SA,Mallala
5510,-33.9333,138.1667,SA,Lochiel
5520,-33.7342,138.13662,SA,Bumbunga
5521,-33.5333,138.2333,SA,Redhill
5522,-33.58006666666667,137.93943333333334,SA,Fisherman Bay
5523,-33.3954,138.1486,SA,Wandearah West
5540,-33.207593333333335,138.02839333333336,SA,Bungama
5550,-34.1468875,138.2170875,SA,Inkerman
5552,-34.06471428571429,137.92838571428572,SA,Paskeville
5554,-33.972770000000004,137.71957,SA,Matta Flat
5555,-33.74921666666666,137.89735,SA,Tickera
5556,-33.947225,137.62775,SA,North Beach
5558,-34.109871428571424,137.71497142857143,SA,Moonta Bay
5560,-33.8656,138.0066,SA,Bute
5570,-34.240660000000005,137.95383999999999,SA,Winulta
5571,-34.44383,137.87655999999998,SA,Ardrossan
5572,-34.2667,137.75,SA,Arthurton
5573,-34.492990000000006,137.51638,SA,Yorke Valley
5575,-34.90967692307692,137.38996923076922,SA,Hardwicke Bay
5576,-35.08396666666667,137.59053333333333,SA,Honiton
5577,-35.05945,137.15385,SA,Inneston
5580,-34.683350000000004,137.78334999999998,SA,Port Julia
5581,-34.7789,137.86005,SA,Sheaoak Flat
5582,-34.9111,137.799,SA,Stansbury
5583,-35.06523333333333,137.73533333333333,SA,Coobowie
5600,-33.030300000000004,137.5634,SA,Whyalla
5601,-32.89563999999999,137.21436666666665,SA,Iron Baron
5602,-33.593875,136.9159875,SA,Miltalie
5603,-33.92595,136.403125,SA,Verran
5604,-34.1188,136.3483,SA,Port Neill
5605,-34.245900000000006,136.10165,SA,Butler
5606,-34.7263,135.8744,SA,Port Lincoln
5607,-34.35988636363636,135.6872909090909,SA,Koppio
5608,-33.026975,137.531975,SA,Whyalla Norrie
5609,-33.0221,137.5127,SA,Whyalla Jenkins
5630,-34.4118,135.7063,SA,Edillilie
5631,-34.26205,135.72665,SA,Cockaleechie
5632,-34.329175,136.37965,SA,Karkoo
5633,-33.56735,135.7616,SA,Boonerdo
5640,-33.507425,136.367925,SA,Waddikee
5641,-33.105,136.33371538461537,SA,Moseley
5642,-33.577780000000004,136.2278,SA,Rudall
5650,-33.21666666666667,135.78333333333333,SA,Koongawa
5651,-33.1333,135.5667,SA,Kyancutta
5652,-33.0334,135.44023333333334,SA,Paney
5653,-32.9462,135.2737,SA,Yaninee
5654,-32.911125,135.072225,SA,Mount Damper
5655,-32.7167,134.85,SA,Poochera
5660,-32.5833,134.7167,SA,Cungena
5661,-32.40148,134.53162,SA,Wirrulla
5670,-33.50283636363636,135.0799181818182,SA,Kappawanta
5671,-33.091,134.5503875,SA,Mortana
5680,-32.474869999999996,134.23173500000001,SA,Chinbingina
5690,-31.982688888888887,133.21296111111113,SA,Nadia
5700,-32.537060000000004,137.80793,SA,Winninowie
5701,-31.495857142857144,136.9282,SA,Tarcoola
5710,-31.406800000000004,136.12966666666668,SA,Kingoonya
5720,-31.225949999999997,136.8187,SA,Pimba
5722,-30.4481,137.1656,SA,Andamooka
5723,-29.0141,134.755,SA,Coober Pedy
5724,-27.305,133.45955,SA,Mintabie
5725,-30.50495,136.88115,SA,Olympic Dam
5730,-31.0213,138.49993333333336,SA,Blinman
5731,-29.89386,138.84724,SA,Leigh Creek
5732,-30.561700000000002,138.69415,SA,Copley
5733,-29.85885,138.17784999999998,SA,Farina
5734,-27.5514,135.4491,SA,Oodnadatta
5800,-34.9287,138.5986,SA,Adelaide
5810,-34.9287,138.5986,SA,Adelaide
5839,-34.9287,138.5986,SA,Adelaide
5860,-34.9287,138.5986,SA,Adelaide Mail Centre
5861,-34.9287,138.5986,SA,Adelaide Mail Centre
5862,-34.9287,138.5986,SA,Adelaide Mail Centre
5863,-34.9287,138.5986,SA,Adelaide Mail Centre
5864,-34.9287,138.5986,SA,Adelaide Mail Centre
5865,-34.9287,138.5986,SA,Adelaide Mail Centre
5866,-34.9287,138.5986,SA,Adelaide Mail Centre
5867,-34.9287,138.5986,SA,Adelaide Mail Centre
5868,-34.9287,138.5986,SA,Adelaide Mail Centre
5869,-34.9287,138.5986,SA,Adelaide Mail Centre
5870,-34.9287,138.5986,SA,Adelaide Mail Centre
5871,-34.9287,138.5986,SA,Adelaide Mail Centre
5872,-34.9287,138.5986,SA,Adelaide Mail Centre
5873,-34.9287,138.5986,SA,Adelaide Mail Centre
5874,-34.9287,138.5986,SA,Adelaide Mail Centre
5875,-34.9287,138.5986,SA,Adelaide Mail Centre
5876,-34.9287,138.5986,SA,Adelaide Mail Centre
5877,-34.9287,138.5986,SA,Adelaide Mail Centre
5878,-34.9287,138.5986,SA,Adelaide Mail Centre
5879,-34.9287,138.5986,SA,Adelaide Mail Centre
5880,-34.9287,138.5986,SA,Adelaide Mail Centre
5881,-34.9287,138.5986,SA,Adelaide Mail Centre
5882,-34.9287,138.5986,SA,Adelaide Mail Centre
5883,-34.9287,138.5986,SA,Adelaide Mail Centre
5884,-34.9287,138.5986,SA,Adelaide Mail Centre
5885,-34.9287,138.5986,SA,Adelaide Mail Centre
5886,-34.9287,138.5986,SA,Adelaide Mail Centre
5887,-34.9287,138.5986,SA,Adelaide Mail Centre
5888,-34.9287,138.5986,SA,Adelaide Mail Centre
5889,-34.9287,138.5986,SA,Adelaide Mail Centre
5890,-34.9287,138.5986,SA,Adelaide Mail Centre
5891,-34.9287,138.5986,SA,Adelaide Mail Centre
5892,-34.9287,138.5986,SA,Adelaide Mail Centre
5893,-34.9287,138.5986,SA,Adelaide Mail Centre
5894,-34.9287,138.5986,SA,Adelaide Mail Centre
5895,-34.9287,138.5986,SA,Adelaide Mail Centre
5896,-34.9287,138.5986,SA,Adelaide Mail Centre
5897,-34.9287,138.5986,SA,Adelaide Mail Centre
5898,-34.9287,138.5986,SA,Adelaide Mail Centre
5899,-34.9287,138.5986,SA,Adelaide Mail Centre
5900,-34.8956,138.5855,SA,Adelaide Mail Centre
5901,-34.8956,138.5855,SA,Adelaide Mail Centre
5902,-34.8956,138.5855,SA,Adelaide Mail Centre
5903,-34.8956,138.5855,SA,Adelaide Mail Centre
5904,-34.8956,138.5855,SA,Adelaide Mail Centre
5920,-34.9287,138.5986,SA,Adelaide
5942,-34.8626,138.5724,SA,Regency Park
5950,-34.9426,138.53215,SA,Export Park
5960,-34.8956,138.5855,SA,Torrens Island
6000,-31.9522,115.8614,WA,Perth
6001,-31.9522,115.8614,WA,Perth
6003,-31.94375,115.86445,WA,Northbridge
6004,-31.9587,115.8711,WA,East Perth
6005,-31.951999999999998,115.83895,WA,West Perth
6006,-31.9272,115.8528,WA,North Perth
6007,-31.938850000000002,115.83654999999999,WA,Leederville
6008,-31.952325000000002,115.8104,WA,Shenton Park
6009,-31.9868,115.80594,WA,Nedlands
6010,-31.9712,115.78052,WA,Karrakatta
6011,-31.9994,115.76745,WA,Peppermint Grove
6012,-32.0054,115.7638,WA,Mosman Park
6014,-31.939166666666665,115.80053333333335,WA,Wembley
6015,-31.9344,115.7617,WA,City Beach
6016,-31.91995,115.82724999999999,WA,Mount Hawthorn
6017,-31.904,115.80903333333333,WA,Herdsman
6018,-31.89035714285714,115.78804285714286,WA,Churchlands
6019,-31.903750000000002,115.76895,WA,Wembley Downs
6020,-31.84628,115.76082000000001,WA,North Beach
6021,-31.8792,115.81915000000001,WA,Stirling
6022,-31.849,115.8076,WA,Hamersley
6023,-31.8329,115.7759,WA,Duncraig
6024,-31.83345,115.80555,WA,Warwick
6025,-31.797925,115.75805,WA,Hillarys
6026,-31.79985,115.7988,WA,Kingsley
6027,-31.7619,115.7564875,WA,Ocean Reef
6028,-31.726975,115.73429999999999,WA,Iluka
6029,-31.8694,115.7571,WA,Trigg
6030,-31.67973333333333,115.71513333333333,WA,Merriwa
6031,-31.6866,115.7761,WA,Neerabup
6032,-31.6371,115.7625,WA,Nowergup
6033,-31.6058,115.7144,WA,Carabooda
6034,-31.5868,115.6888,WA,Eglinton
6035,-31.5468,115.6317,WA,Yanchep
6036,-31.6462,115.69964999999999,WA,Butler
6037,-31.4998,115.5874,WA,Two Rocks
6038,-31.6304,115.6864,WA,Alkimos
6041,-31.33782,115.54448,WA,Wilbinga
6042,-31.2772,115.4439,WA,Seabird
6043,-31.10135,115.38374999999999,WA,Ledge Point
6044,-30.9541,115.359725,WA,Lancelin
6050,-31.922666666666668,115.86086666666667,WA,Menora
6051,-31.931,115.8949,WA,Maylands
6052,-31.91395,115.8845,WA,Inglewood
6053,-31.9169,115.9178,WA,Bayswater
6054,-31.89574,115.94352,WA,Ashfield
6055,-31.869275,115.9788125,WA,Hazelmere
6056,-31.874570588235294,116.03155294117647,WA,Koongamia
6057,-31.94815,116.0155,WA,High Wycombe
6058,-31.9828,116.0067,WA,Forrestfield
6059,-31.8882,115.8719,WA,Dianella
6060,-31.901699999999998,115.84400000000001,WA,Joondanna
6061,-31.86555,115.8476,WA,Westminster
6062,-31.888166666666667,115.90596666666666,WA,Embleton
6063,-31.8651,115.9366,WA,Beechboro
6064,-31.8343,115.852425,WA,Girrawheen
6065,-31.760083333333334,115.83987777777777,WA,Madeley
6066,-31.8406,115.8955,WA,Ballajura
6067,-31.8194,115.9055,WA,Cullacabardee
6068,-31.8245,115.9416,WA,Whiteman
6069,-31.770657142857143,116.01382857142858,WA,Aveley
6070,-31.9191,116.0812,WA,Darlington
6071,-31.9013,116.10364999999999,WA,Hovea
6072,-31.9095,116.1043,WA,Mahogany Creek
6073,-31.9021,116.1676,WA,Mundaring DC
6074,-31.9023,116.2007,WA,Sawyers Valley
6076,-31.988481818181814,116.08831818181817,WA,Bickley
6077,-31.765549999999998,115.86345,WA,Gnangara
6078,-31.70235,115.84315000000001,WA,Pinjar
6079,-31.783949999999997,115.91954999999999,WA,Melaleuca
6081,-31.8765,116.15435,WA,Stoneville
6082,-31.807650000000002,116.26025,WA,Mount Helena
6083,-31.6767,116.27080000000001,WA,Morangup
6084,-31.5897,116.09736000000001,WA,Chittering
6090,-31.8526,115.881,WA,Malaga
6100,-31.9675,115.90516666666667,WA,Burswood
6101,-31.9842,115.911,WA,Carlisle South
